episode,avg_detect_streak,avg_lost_streak,lock_count,lock_time_ratio,target_covered_ratio
458,0.084000,0.640000,3,0.052000,0.070000
459,0.086000,1.462000,4,0.064000,0.055000
460,0.228000,2.504000,5,0.116000,0.145000
461,0.522000,1.428000,3,0.122000,0.225000
462,0.090000,0.230000,1,0.026000,0.045000
463,0.254000,2.406000,5,0.122000,0.180000
464,0.032000,1.170000,2,0.030000,0.035000
465,0.174000,0.956000,2,0.070000,0.155000
466,0.158000,1.324000,3,0.074000,0.115000
467,0.248000,1.984000,4,0.094000,0.145000
468,0.012000,0.802000,1,0.018000,0.020000
469,0.150000,0.834000,4,0.084000,0.110000
470,0.134000,0.614000,2,0.048000,0.080000
471,0.114000,1.682000,5,0.064000,0.090000
472,0.314000,1.414000,3,0.100000,0.180000
473,0.762000,0.630000,3,0.106000,0.205000
474,0.078000,1.208000,3,0.072000,0.110000
475,0.326000,2.200000,3,0.074000,0.125000
476,0.278000,1.434000,4,0.126000,0.210000
477,0.308000,2.058000,6,0.152000,0.240000
478,0.320000,1.918000,5,0.118000,0.190000
479,0.190000,2.834000,5,0.102000,0.135000
480,0.224000,3.156000,4,0.098000,0.150000
481,0.186000,0.868000,2,0.062000,0.100000
482,0.266000,1.142000,2,0.068000,0.125000
483,0.360000,2.558000,7,0.146000,0.225000
484,0.020000,0.840000,1,0.016000,0.020000
485,0.246000,2.182000,4,0.088000,0.135000
486,0.094000,1.612000,3,0.060000,0.085000
487,0.062000,0.962000,2,0.028000,0.045000
488,0.158000,1.582000,4,0.084000,0.125000
489,0.386000,1.940000,6,0.128000,0.200000
490,0.098000,1.660000,2,0.042000,0.065000
491,0.346000,0.734000,3,0.098000,0.225000
492,0.254000,2.386000,6,0.124000,0.165000
493,0.148000,1.694000,4,0.072000,0.130000
494,0.150000,1.112000,3,0.068000,0.105000
495,0.244000,1.398000,4,0.102000,0.195000
496,0.408000,0.696000,3,0.096000,0.180000
497,0.014000,0.682000,1,0.018000,0.020000
498,0.348000,1.586000,4,0.104000,0.205000
499,0.124000,1.592000,4,0.076000,0.095000
500,0.174000,1.332000,4,0.082000,0.120000
501,0.176000,1.648000,5,0.106000,0.145000
502,0.092000,1.264000,2,0.048000,0.070000
503,0.104000,2.690000,4,0.066000,0.085000
504,0.624000,1.092000,4,0.122000,0.220000
505,0.188000,2.650000,7,0.104000,0.140000
506,0.402000,1.040000,5,0.108000,0.160000
507,0.130000,2.292000,5,0.082000,0.110000
508,0.226000,0.790000,3,0.068000,0.120000
509,0.092000,1.762000,4,0.064000,0.085000
510,0.398000,1.050000,2,0.066000,0.125000
511,0.244000,1.558000,3,0.094000,0.175000
512,0.206000,2.218000,6,0.124000,0.160000
513,0.066000,1.424000,3,0.058000,0.075000
514,0.270000,2.158000,5,0.128000,0.200000
515,0.130000,2.072000,3,0.064000,0.095000
516,0.056000,0.460000,1,0.022000,0.035000
517,0.162000,0.880000,4,0.078000,0.115000
518,0.112000,1.012000,2,0.046000,0.070000
519,0.172000,1.206000,4,0.090000,0.115000
520,0.024000,0.890000,2,0.040000,0.040000
521,0.590000,2.756000,10,0.236000,0.300000
522,0.210000,2.304000,6,0.106000,0.140000
523,0.482000,1.384000,2,0.074000,0.130000
524,0.348000,1.564000,3,0.098000,0.140000
525,0.092000,0.830000,3,0.052000,0.070000
526,0.240000,1.472000,2,0.080000,0.180000
527,0.104000,0.656000,3,0.058000,0.090000
528,0.354000,1.046000,5,0.106000,0.190000
529,0.362000,1.660000,5,0.124000,0.200000
530,0.244000,1.028000,4,0.110000,0.175000
531,0.242000,2.524000,5,0.136000,0.205000
532,0.290000,3.652000,8,0.148000,0.180000
533,0.408000,2.386000,5,0.154000,0.250000
534,0.282000,0.680000,2,0.058000,0.105000
535,0.240000,0.696000,1,0.064000,0.125000
536,0.172000,1.484000,4,0.074000,0.105000
537,0.228000,2.794000,5,0.110000,0.155000
538,0.804000,0.928000,6,0.230000,0.420000
539,0.404000,0.956000,7,0.154000,0.270000
540,0.360000,0.704000,4,0.104000,0.190000
541,0.262000,2.674000,6,0.124000,0.150000
542,0.294000,1.518000,7,0.136000,0.195000
543,0.088000,1.652000,2,0.044000,0.065000
544,0.086000,1.132000,3,0.048000,0.075000
545,0.370000,2.070000,5,0.142000,0.225000
546,1.176000,0.872000,5,0.240000,0.420000
547,0.096000,0.952000,3,0.046000,0.070000
548,0.232000,1.526000,3,0.074000,0.110000
549,0.166000,1.462000,5,0.090000,0.160000
550,0.082000,0.972000,2,0.046000,0.070000
551,0.228000,1.652000,2,0.056000,0.095000
552,0.164000,2.388000,6,0.108000,0.150000
553,0.454000,2.918000,7,0.174000,0.295000
554,0.150000,1.450000,4,0.094000,0.125000
555,0.042000,0.720000,1,0.020000,0.030000
556,0.168000,1.454000,3,0.076000,0.085000
557,0.128000,1.614000,4,0.080000,0.110000
558,0.230000,1.646000,4,0.098000,0.170000
559,0.238000,2.048000,5,0.118000,0.210000
560,0.308000,1.656000,3,0.100000,0.175000
561,0.174000,1.940000,5,0.110000,0.155000
562,0.128000,0.420000,4,0.060000,0.115000
563,0.038000,2.230000,5,0.060000,0.070000
564,0.208000,0.684000,3,0.076000,0.120000
565,0.616000,2.304000,4,0.126000,0.225000
566,0.106000,1.706000,3,0.076000,0.125000
567,0.126000,2.200000,3,0.058000,0.085000
568,0.106000,0.732000,3,0.058000,0.090000
569,0.406000,2.406000,6,0.156000,0.255000
570,0.204000,1.034000,5,0.122000,0.195000
571,0.036000,1.760000,2,0.044000,0.050000
