episode,avg_detect_streak,avg_lost_streak,lock_count,lock_time_ratio,target_covered_ratio
512,0.716000,0.438000,3,0.168000,0.320000
513,0.704000,0.968000,2,0.104000,0.205000
514,0.348000,0.136000,2,0.078000,0.200000
515,0.466000,1.800000,4,0.112000,0.200000
516,0.008000,0.942000,1,0.016000,0.015000
517,0.296000,0.122000,1,0.084000,0.165000
518,0.000000,0.000000,0,0.000000,0.000000
519,0.566000,1.800000,6,0.186000,0.340000
520,0.216000,0.596000,2,0.074000,0.135000
521,0.032000,0.008000,1,0.020000,0.035000
522,0.976000,1.132000,3,0.190000,0.365000
523,0.398000,0.078000,1,0.070000,0.195000
524,1.400000,1.192000,3,0.196000,0.345000
525,0.188000,0.772000,1,0.046000,0.090000
526,0.154000,0.994000,2,0.062000,0.105000
527,0.366000,1.492000,3,0.080000,0.155000
528,0.146000,0.712000,2,0.052000,0.085000
529,0.054000,0.962000,2,0.032000,0.045000
530,0.586000,0.820000,4,0.142000,0.310000
531,0.354000,0.976000,2,0.086000,0.160000
532,0.242000,0.718000,1,0.062000,0.120000
533,0.118000,0.632000,2,0.052000,0.085000
534,0.252000,0.664000,2,0.074000,0.135000
535,0.368000,0.228000,3,0.102000,0.175000
536,0.156000,0.860000,1,0.032000,0.060000
537,0.098000,0.962000,2,0.046000,0.070000
538,0.312000,1.512000,5,0.100000,0.185000
539,0.000000,0.000000,0,0.000000,0.000000
540,0.006000,0.950000,1,0.012000,0.010000
541,0.092000,0.842000,1,0.034000,0.060000
542,0.312000,0.752000,1,0.048000,0.095000
543,0.188000,0.810000,2,0.046000,0.075000
544,0.454000,0.498000,2,0.108000,0.210000
545,0.156000,0.772000,2,0.066000,0.120000
546,0.468000,0.746000,2,0.098000,0.190000
547,0.140000,1.270000,3,0.060000,0.090000
548,0.464000,1.094000,3,0.130000,0.230000
549,0.454000,1.298000,5,0.128000,0.225000
550,0.036000,0.586000,1,0.030000,0.040000
551,0.474000,1.084000,4,0.124000,0.160000
552,0.332000,1.096000,2,0.084000,0.155000
553,0.828000,1.766000,6,0.202000,0.370000
554,0.032000,1.086000,2,0.040000,0.075000
555,0.678000,1.384000,4,0.146000,0.275000
556,0.142000,0.962000,3,0.062000,0.110000
557,2.100000,0.472000,1,0.110000,0.250000
558,0.156000,0.410000,1,0.032000,0.060000
559,0.552000,0.156000,2,0.164000,0.440000
560,0.008000,0.056000,1,0.018000,0.015000
561,0.454000,0.734000,4,0.146000,0.250000
562,0.030000,0.930000,1,0.018000,0.025000
563,0.268000,1.194000,3,0.076000,0.140000
564,0.338000,2.000000,4,0.136000,0.235000
565,0.068000,1.506000,2,0.046000,0.060000
566,0.042000,0.830000,1,0.020000,0.055000
567,0.620000,1.256000,4,0.128000,0.230000
568,0.114000,0.632000,2,0.034000,0.060000
569,0.378000,0.618000,3,0.102000,0.145000
570,0.022000,0.922000,1,0.020000,0.025000
571,0.778000,0.962000,4,0.164000,0.305000
572,0.844000,0.744000,2,0.168000,0.345000
573,0.190000,0.796000,2,0.060000,0.115000
574,0.032000,0.540000,2,0.022000,0.035000
