episode,avg_reward,avg_r_info,avg_r_track,avg_r_action,avg_r_boundary,avg_r_collision,avg_r_uncertainty,clip_ratio,acquire,keep,lost,unlock,reacquire
735,-10.845273,-0.052444,-0.004103,-0.023069,-0.475944,0.000000,0.149091,0.214000,3,19,11,2,0
736,-13.725003,-0.117413,-0.022339,-0.024895,-0.436213,0.000000,0.182451,0.282000,2,30,11,2,0
737,-14.677046,-0.028910,-0.043664,-0.022239,-0.452021,0.000000,0.124208,0.206000,2,15,8,2,0
738,-11.317442,-0.092250,-0.013393,-0.022724,-0.358944,0.000000,0.203674,0.286000,1,10,4,1,0
739,3.859477,-0.101016,-0.007203,-0.025161,-0.271863,0.000000,0.157774,0.250000,1,7,4,1,0
740,-37.894384,-0.079179,0.012315,-0.018975,-0.743070,0.000000,0.187514,0.258000,1,11,6,1,0
741,-124.802809,-0.032420,-0.029134,-0.022245,-1.616851,-0.004148,0.124928,0.340000,3,12,12,3,0
742,-23.636764,-0.024686,-0.062563,-0.021158,-0.529923,0.000000,0.171868,0.260000,3,20,16,3,0
743,-48.942277,-0.000000,-0.122877,-0.028414,-0.853621,0.000000,0.151517,0.290000,3,23,14,3,0
744,-21.872798,-0.111446,0.015447,-0.027905,-0.441686,0.000000,0.099872,0.194000,3,19,13,3,0
745,-45.906284,-0.135497,-0.051520,-0.027584,-0.835309,0.000000,0.186168,0.336000,1,7,4,1,0
746,-89.723297,-0.017093,-0.094352,-0.022942,-0.985405,0.000000,0.056754,0.182000,4,44,19,4,0
747,-55.842480,-0.006470,-0.084386,-0.025743,-0.740299,0.000000,0.172122,0.234000,4,27,15,3,0
748,-29.032470,-0.000000,0.186228,-0.026658,-0.739577,0.000000,0.179120,0.280000,3,17,13,3,0
749,-41.718420,-0.051750,-0.029820,-0.028203,-0.858477,0.000000,0.253010,0.320000,1,7,4,1,0
750,-31.839838,-0.055093,-0.118504,-0.027776,-0.833000,0.000000,0.222672,0.318000,2,21,10,2,0
751,-26.230024,-0.049916,-0.045329,-0.028322,-0.715089,0.000000,0.171417,0.312000,3,13,13,3,0
752,-10.935980,-0.120220,-0.065799,-0.029611,-0.290042,0.000000,0.195711,0.288000,4,29,17,4,0
753,-7.977225,-0.141224,-0.054598,-0.026888,-0.491201,0.000000,0.232327,0.310000,1,12,4,1,0
754,-19.920466,-0.098661,-0.178927,-0.030372,-0.451199,0.000000,0.188329,0.264000,2,16,9,2,0
755,-5.068582,-0.072351,-0.069433,-0.022817,-0.320127,0.000000,0.205136,0.270000,2,13,8,2,0
756,7.066793,-0.012487,-0.013580,-0.027597,-0.247022,0.000000,0.137047,0.190000,3,27,15,3,0
757,-4.817353,0.000000,0.191208,-0.023197,-0.369514,0.000000,0.187385,0.264000,2,9,11,2,0
758,-28.450894,-0.013840,-0.094912,-0.024388,-0.636363,0.000000,0.187163,0.270000,3,13,12,3,0
759,0.771074,-0.085062,0.008015,-0.026256,-0.473191,0.000000,0.195396,0.292000,3,19,13,3,0
760,-32.584652,-0.088649,-0.079707,-0.026716,-0.759697,0.000000,0.240358,0.308000,2,15,8,2,0
761,-16.256527,-0.039572,-0.033987,-0.028068,-0.531844,0.000000,0.167694,0.206000,3,14,14,3,0
762,-21.908205,-0.097503,-0.110619,-0.028180,-0.378355,0.000000,0.142290,0.232000,4,46,18,4,0
763,-36.820622,-0.047612,-0.049314,-0.021451,-0.826780,0.000000,0.173795,0.240000,3,45,14,3,0
764,-5.848261,-0.121280,-0.015201,-0.029421,-0.285113,0.000000,0.240170,0.294000,1,6,5,1,0
765,-0.599849,-0.039920,-0.069696,-0.030939,-0.312125,0.000000,0.144332,0.288000,2,35,12,2,0
766,-14.469244,-0.074919,0.137824,-0.027727,-0.305363,0.000000,0.175484,0.280000,4,42,21,3,1
767,16.705019,-0.042029,-0.055132,-0.029322,-0.235234,0.000000,0.186841,0.282000,4,23,17,4,0
768,2.778039,-0.116125,0.002271,-0.029872,-0.236833,0.000000,0.208903,0.272000,1,8,4,1,0
769,-25.344017,-0.166084,0.011103,-0.025729,-0.575609,0.000000,0.195300,0.268000,2,9,6,1,0
770,-55.705883,-0.058090,-0.016339,-0.025974,-0.785737,0.000000,0.132499,0.262000,4,25,18,4,0
771,-26.594845,-0.048320,-0.036679,-0.021420,-0.553672,0.000000,0.163121,0.280000,1,7,4,1,0
772,-38.208705,-0.122662,-0.085121,-0.029315,-0.517730,0.000000,0.169034,0.242000,2,14,9,2,0
773,-27.218780,-0.069080,-0.125398,-0.032735,-0.308479,0.000000,0.130259,0.156000,4,39,21,4,0
774,-12.263131,-0.048548,-0.080860,-0.019037,-0.532775,0.000000,0.234638,0.270000,1,10,6,1,0
775,-20.664818,-0.079280,-0.080125,-0.022761,-0.468383,0.000000,0.234061,0.322000,1,7,4,1,0
776,-19.046085,-0.122624,0.004404,-0.024389,-0.496723,0.000000,0.196711,0.268000,2,9,11,2,0
777,-9.345478,-0.077056,-0.177873,-0.027054,-0.377160,0.000000,0.198600,0.278000,3,17,14,3,0
778,-0.143400,-0.081326,-0.027502,-0.031987,-0.464313,-0.012071,0.237719,0.332000,2,11,10,2,0
779,-39.131416,-0.092123,-0.090738,-0.027366,-0.533414,0.000000,0.166606,0.202000,2,14,9,2,0
780,-31.014872,-0.130273,-0.031266,-0.031940,-0.519690,0.000000,0.176039,0.188000,4,27,18,3,0
781,-18.601999,-0.062434,-0.186811,-0.027326,-0.313296,0.000000,0.152073,0.162000,3,15,15,2,1
782,-43.607441,-0.057950,-0.137434,-0.028235,-0.590124,0.000000,0.149631,0.138000,3,20,13,3,0
783,-25.451339,-0.097224,-0.098495,-0.029459,-0.410867,0.000000,0.146320,0.230000,2,8,8,2,0
784,-26.679910,-0.057401,-0.048417,-0.027912,-0.518913,0.000000,0.219799,0.170000,2,7,8,2,0
785,-25.137762,-0.080377,0.109477,-0.029201,-0.298670,0.000000,0.155375,0.192000,5,20,23,5,0
786,-34.961778,-0.144706,0.019029,-0.032403,-0.262624,0.000000,0.086265,0.148000,5,31,21,4,0
787,-34.851439,0.000000,-0.247786,-0.034424,-0.353743,0.000000,0.055453,0.122000,6,26,25,6,0
788,-39.113463,-0.118063,-0.297970,-0.035747,-0.239329,0.000000,0.102820,0.144000,4,25,19,4,0
789,-44.049617,-0.090337,-0.079810,-0.031283,-0.344585,0.000000,0.106525,0.162000,4,16,17,4,0
790,-27.482244,-0.000000,-0.094305,-0.029800,-0.422471,0.000000,0.127300,0.214000,5,30,22,5,0
791,-32.522770,-0.183398,-0.140989,-0.032604,-0.316277,0.000000,0.125274,0.186000,5,46,22,5,0
792,-28.136056,-0.109539,-0.108350,-0.029445,-0.343889,0.000000,0.139183,0.152000,2,9,8,2,0
793,-35.066639,-0.124197,-0.106116,-0.021974,-0.430789,0.000000,0.208315,0.224000,3,13,13,3,0
794,-57.552414,-0.090625,0.101559,-0.021031,-0.636395,0.000000,0.158518,0.154000,5,28,22,5,0
795,-8.074883,-0.083575,-0.035973,-0.030233,-0.336401,0.000000,0.220535,0.224000,3,10,11,2,0
796,-19.765411,-0.214956,0.070193,-0.025591,-0.346909,0.000000,0.239262,0.190000,5,22,18,4,0
797,-10.068401,-0.093692,-0.057726,-0.023889,-0.348829,0.000000,0.199792,0.272000,1,5,5,1,0
798,-26.258632,-0.105201,-0.203169,-0.029291,-0.371524,0.000000,0.255170,0.270000,3,11,13,3,0
799,-41.930748,-0.139741,-0.143891,-0.031571,-0.499793,0.000000,0.124535,0.168000,5,26,22,4,0
800,-38.288686,-0.067884,-0.174697,-0.028440,-0.517638,0.000000,0.209379,0.238000,4,15,17,4,0
